Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
155	Spectrogram 1	1	1605.210000	1605.700000	4000.000000	18000.000000	8000.000000	Trill	7.526690	14.704451	NaN	NaN	45.203220	0.000000
156	Spectrogram 1	1	1606.070000	1606.360000	4000.000000	18000.000000	8000.000000	Trill	5.568432	12.947645	NaN	NaN	42.723859	0.000000
157	Spectrogram 1	1	1607.250000	1607.370000	4000.000000	18000.000000	8000.000000	Trillphee	6.175377	14.874666	NaN	NaN	61.493161	0.000000
158	Spectrogram 1	1	1610.230000	1610.400000	4000.000000	18000.000000	8000.000000	Trill	7.030616	12.546916	NaN	NaN	46.556857	0.000000
159	Spectrogram 1	1	1622.220000	1622.510000	4000.000000	18000.000000	8000.000000	Trill	7.533142	13.086827	NaN	NaN	51.893369	0.000000
160	Spectrogram 1	1	1625.480000	1625.540000	4000.000000	18000.000000	8000.000000	P-peep	6.881170	11.454003	NaN	NaN	44.040547	0.000000
161	Spectrogram 1	1	1626.410000	1626.720000	4000.000000	18000.000000	8000.000000	Trillphee	3.072649	8.556997	NaN	NaN	42.859740	0.000000
162	Spectrogram 1	1	1634.870000	1635.330000	4000.000000	18000.000000	8000.000000	Trill	8.468231	17.163210	NaN	NaN	59.821094	0.000000
163	Spectrogram 1	1	1649.030000	1649.240000	4000.000000	18000.000000	8000.000000	Trill	9.347743	19.492983	NaN	NaN	71.108254	0.000000
164	Spectrogram 1	1	1651.600000	1651.870000	4000.000000	18000.000000	8000.000000	Trill	6.832672	15.109476	NaN	NaN	61.920866	0.000000
165	Spectrogram 1	1	1653.280000	1654.720000	4000.000000	18000.000000	8000.000000	Twitter	7.368738	17.917953	NaN	NaN	42.254018	0.000000
166	Spectrogram 1	1	1661.680000	1663.850000	4000.000000	18000.000000	8000.000000	Trillphee	3.536177	24.596679	NaN	NaN	51.753386	0.000000
167	Spectrogram 1	1	1665.730000	1665.900000	4000.000000	18000.000000	8000.000000	Trillphee	3.533168	13.675180	NaN	NaN	51.051472	0.000000
168	Spectrogram 1	1	1669.840000	1670.240000	4000.000000	18000.000000	8000.000000	Trill	3.697676	10.507640	NaN	NaN	39.677005	0.000000
169	Spectrogram 1	1	1670.910000	1671.080000	4000.000000	18000.000000	8000.000000	Trill	9.176574	18.292613	NaN	NaN	66.798328	0.000000
170	Spectrogram 1	1	1671.500000	1671.600000	4000.000000	18000.000000	8000.000000	Trill	5.818160	14.280200	NaN	NaN	53.349632	0.000000
171	Spectrogram 1	1	1672.800000	1673.060000	4000.000000	18000.000000	8000.000000	Trill	7.975839	18.268383	NaN	NaN	56.948998	0.000000
172	Spectrogram 1	1	1673.190000	1673.410000	4000.000000	18000.000000	8000.000000	Trillphee	7.262639	17.320056	NaN	NaN	64.066432	0.000000
173	Spectrogram 1	1	1673.680000	1673.830000	4000.000000	18000.000000	8000.000000	Trill	9.058303	15.228653	NaN	NaN	57.692346	0.000000
174	Spectrogram 1	1	1674.310000	1674.470000	4000.000000	18000.000000	8000.000000	P-peep	5.408479	15.682493	NaN	NaN	66.856392	0.000000
175	Spectrogram 1	1	1675.430000	1675.720000	4000.000000	18000.000000	8000.000000	P-peep	5.327790	15.379526	NaN	NaN	66.499253	0.000000
176	Spectrogram 1	1	1676.900000	1677.140000	4000.000000	18000.000000	8000.000000	Trillphee	5.378296	15.277483	NaN	NaN	49.554614	0.000000
177	Spectrogram 1	1	1678.800000	1678.890000	4000.000000	18000.000000	8000.000000	Trillphee	8.402312	19.515493	NaN	NaN	66.549994	0.000000
178	Spectrogram 1	1	1683.510000	1683.550000	4000.000000	18000.000000	8000.000000	Trill	3.032272	11.306563	NaN	NaN	38.758344	0.000000
